Order Date,Order Time,Order #,Menu Item,Menu Group,Qty,Net Price,Dining Option,Server
7/23/2026,12:19 PM,T-1812,"Kids Nuggets",Kids,2,15.29,Delivery,Noor
7/23/2026,07:39 PM,T-1813,"Chicken Wrap",Wraps,1,10.45,Delivery,Amina
7/23/2026,07:39 PM,T-1813,"Fattoush Salad",Salads,2,17.22,Delivery,Amina
7/23/2026,07:39 PM,T-1813,"Lamb Wrap",Wraps,1,11.31,Delivery,Amina
7/23/2026,02:31 PM,T-1814,"Greek Salad",Salads,1,8.85,Takeout,Noor
7/23/2026,09:49 PM,T-1815,"Fresh Lemonade",Drinks,1,3.55,Dine In,Omar
7/23/2026,09:49 PM,T-1815,"Greek Salad",Salads,1,8.99,Dine In,Omar
7/23/2026,09:49 PM,T-1815,"Chicken Shawarma Plate",Plates,1,14.30,Dine In,Omar
7/23/2026,08:51 PM,T-1816,"Mint Tea",Drinks,1,2.73,Dine In,Chris
7/23/2026,08:51 PM,T-1816,"Chicken Shawarma Plate",Plates,1,14.59,Dine In,Chris
7/23/2026,06:49 PM,T-1817,"Hummus",Starters,1,6.51,Delivery,Noor
7/23/2026,06:49 PM,T-1817,"Fattoush Salad",Salads,2,17.22,Delivery,Noor
7/23/2026,07:02 PM,T-1818,"Beef Shawarma Plate",Plates,1,15.75,Dine In,Noor
7/23/2026,08:19 PM,T-1819,"Chicken Shawarma Plate",Plates,1,14.42,Dine In,Amina
7/23/2026,12:01 PM,T-1820,"Turkish Coffee",Drinks,1,3.24,Delivery,Omar
7/23/2026,12:01 PM,T-1820,"Falafel Wrap",Wraps,1,9.39,Delivery,Omar
7/23/2026,07:56 PM,T-1821,"Kids Nuggets",Kids,1,7.57,Takeout,Amina
7/23/2026,07:56 PM,T-1821,"Beef Shawarma Plate",Plates,1,15.21,Takeout,Amina
7/23/2026,12:22 PM,T-1822,"Chicken Shawarma Plate",Plates,1,14.67,Takeout,Chris
7/23/2026,12:26 PM,T-1823,"Beef Shawarma Plate",Plates,2,31.41,Dine In,Chris
7/23/2026,12:26 PM,T-1823,"Chicken Wrap",Wraps,1,10.65,Dine In,Chris
7/23/2026,11:48 AM,T-1824,"Chicken Wrap",Wraps,2,21.00,Takeout,Layla
7/23/2026,11:48 AM,T-1824,"Lamb Wrap",Wraps,1,11.36,Takeout,Layla
7/23/2026,07:07 PM,T-1825,"Side Fries",Sides,1,3.57,Takeout,Noor
7/23/2026,10:21 PM,T-1826,"Hummus",Starters,1,6.54,Takeout,Omar
7/23/2026,10:21 PM,T-1826,"Chicken Wrap",Wraps,2,20.74,Takeout,Omar
7/23/2026,12:47 PM,T-1827,"Beef Shawarma Plate",Plates,1,15.52,Delivery,Chris
7/23/2026,12:47 PM,T-1827,"Mint Tea",Drinks,1,2.72,Delivery,Chris
7/23/2026,12:47 PM,T-1827,"Fattoush Salad",Salads,1,8.51,Delivery,Chris
7/23/2026,12:47 PM,T-1827,"Lentil Soup",Starters,2,10.87,Delivery,Chris
7/24/2026,07:53 PM,T-1828,"Falafel Wrap",Wraps,1,9.61,Dine In,Noor
7/24/2026,07:53 PM,T-1828,"Beef Shawarma Plate",Plates,1,15.69,Dine In,Noor
7/24/2026,07:53 PM,T-1828,"Hummus",Starters,1,6.46,Dine In,Noor
7/24/2026,12:08 PM,T-1829,"Mixed Grill",Plates,1,18.93,Takeout,Omar
7/24/2026,12:08 PM,T-1829,"Chicken Shawarma Plate",Plates,1,14.50,Takeout,Omar
7/24/2026,12:54 PM,T-1830,"Greek Salad",Salads,1,8.87,Takeout,Omar
7/24/2026,12:54 PM,T-1830,"Lentil Soup",Starters,1,5.42,Takeout,Omar
7/24/2026,07:05 PM,T-1831,"Greek Salad",Salads,1,9.00,Takeout,Amina
7/24/2026,07:05 PM,T-1831,"Side Fries",Sides,1,3.51,Takeout,Amina
7/24/2026,07:05 PM,T-1831,"Hummus",Starters,2,13.23,Takeout,Amina
7/24/2026,07:05 PM,T-1831,"Baklava",Desserts,1,4.54,Takeout,Amina
7/24/2026,12:40 PM,T-1832,"Side Rice",Sides,1,3.01,Takeout,Noor
7/24/2026,12:40 PM,T-1832,"Falafel Wrap",Wraps,1,9.47,Takeout,Noor
7/24/2026,07:28 PM,T-1833,"Baba Ganoush",Starters,1,6.44,Dine In,Omar
7/24/2026,07:28 PM,T-1833,"Lentil Soup",Starters,2,11.00,Dine In,Omar
7/24/2026,07:28 PM,T-1833,"Stuffed Grape Leaves",Starters,1,7.06,Dine In,Omar
7/24/2026,07:28 PM,T-1833,"Baklava",Desserts,1,4.54,Dine In,Omar
7/24/2026,12:07 PM,T-1834,"Chicken Wrap",Wraps,1,10.69,Takeout,Chris
7/24/2026,12:07 PM,T-1834,"Side Rice",Sides,1,2.98,Takeout,Chris
7/24/2026,12:07 PM,T-1834,"Turkish Coffee",Drinks,1,3.25,Takeout,Chris
7/24/2026,12:07 PM,T-1834,"Chicken Wrap",Wraps,1,10.38,Takeout,Chris
7/24/2026,06:46 PM,T-1835,"Mint Tea",Drinks,1,2.71,Dine In,Layla
7/24/2026,06:46 PM,T-1835,"Side Rice",Sides,1,2.95,Dine In,Layla
7/24/2026,06:46 PM,T-1835,"Fattoush Salad",Salads,1,8.55,Dine In,Layla
7/24/2026,12:49 PM,T-1836,"Chicken Shawarma Plate",Plates,1,14.59,Dine In,Layla
7/24/2026,12:49 PM,T-1836,"Fresh Lemonade",Drinks,1,3.44,Dine In,Layla
7/24/2026,11:44 AM,T-1837,"Side Fries",Sides,1,3.45,Delivery,Amina
7/24/2026,12:05 PM,T-1838,"Mixed Grill",Plates,1,18.87,Dine In,Layla
7/24/2026,06:32 PM,T-1839,"Hummus",Starters,1,6.53,Takeout,Amina
7/24/2026,06:32 PM,T-1839,"Falafel Wrap",Wraps,1,9.42,Takeout,Amina
7/24/2026,06:32 PM,T-1839,"Chicken Shawarma Plate",Plates,2,28.62,Takeout,Amina
7/24/2026,04:15 PM,T-1840,"Baklava",Desserts,1,4.58,Dine In,Amina
7/24/2026,04:15 PM,T-1840,"Chicken Shawarma Plate",Plates,1,14.72,Dine In,Amina
7/24/2026,04:15 PM,T-1840,"Chicken Wrap",Wraps,1,10.31,Dine In,Amina
7/24/2026,04:15 PM,T-1840,"Side Fries",Sides,1,3.55,Dine In,Amina
7/24/2026,05:40 PM,T-1841,"Lamb Wrap",Wraps,1,11.63,Dine In,Omar
7/24/2026,06:34 PM,T-1842,"Fresh Lemonade",Drinks,1,3.50,Delivery,Layla
7/24/2026,06:34 PM,T-1842,"Mint Tea",Drinks,1,2.70,Delivery,Layla
7/24/2026,01:52 PM,T-1843,"Chicken Wrap",Wraps,1,10.44,Takeout,Omar
7/24/2026,01:52 PM,T-1843,"Beef Shawarma Plate",Plates,1,15.76,Takeout,Omar
7/24/2026,01:52 PM,T-1843,"Mint Tea",Drinks,1,2.71,Takeout,Omar
7/24/2026,09:48 PM,T-1844,"Chicken Shawarma Plate",Plates,1,14.57,Dine In,Amina
7/24/2026,09:48 PM,T-1844,"Fresh Lemonade",Drinks,1,3.51,Dine In,Amina
7/24/2026,07:05 PM,T-1845,"Chicken Shawarma Plate",Plates,1,14.43,Takeout,Chris
7/24/2026,07:05 PM,T-1845,"Mint Tea",Drinks,1,2.74,Takeout,Chris
7/24/2026,08:09 PM,T-1846,"Chicken Shawarma Plate",Plates,1,14.34,Delivery,Omar
7/24/2026,08:09 PM,T-1846,"Mint Tea",Drinks,2,5.52,Delivery,Omar
7/24/2026,08:09 PM,T-1846,"Baklava",Desserts,1,4.46,Delivery,Omar
7/24/2026,11:54 AM,T-1847,"Chicken Wrap",Wraps,1,10.31,Dine In,Layla
7/24/2026,11:02 AM,T-1848,"Lamb Wrap",Wraps,1,11.42,Dine In,Chris
7/24/2026,07:45 PM,T-1849,"Kids Nuggets",Kids,2,14.97,Takeout,Chris
7/24/2026,07:45 PM,T-1849,"Fresh Lemonade",Drinks,1,3.45,Takeout,Chris
7/24/2026,07:09 PM,T-1850,"Baklava",Desserts,1,4.42,Takeout,Amina
7/24/2026,07:09 PM,T-1850,"Side Rice",Sides,1,2.96,Takeout,Amina
7/24/2026,07:09 PM,T-1850,"Greek Salad",Salads,1,8.98,Takeout,Amina
7/24/2026,08:47 PM,T-1851,"Chicken Wrap",Wraps,1,10.51,Takeout,Noor
7/24/2026,08:54 PM,T-1852,"Lamb Wrap",Wraps,1,11.37,Delivery,Noor
7/24/2026,08:54 PM,T-1852,"Hummus",Starters,1,6.48,Delivery,Noor
7/24/2026,05:03 PM,T-1853,"Mixed Grill",Plates,1,19.09,Takeout,Amina
7/24/2026,11:25 AM,T-1854,"Fattoush Salad",Salads,1,8.63,Takeout,Noor
7/24/2026,11:25 AM,T-1854,"Lamb Wrap",Wraps,1,11.71,Takeout,Noor
7/24/2026,09:27 PM,T-1855,"Baba Ganoush",Starters,1,6.53,Dine In,Omar
7/24/2026,08:04 PM,T-1856,"Hummus",Starters,1,6.42,Delivery,Amina
7/24/2026,08:04 PM,T-1856,"Chicken Wrap",Wraps,1,10.67,Delivery,Amina
7/24/2026,08:04 PM,T-1856,"Chicken Wrap",Wraps,1,10.60,Delivery,Amina
7/24/2026,07:11 PM,T-1857,"Side Fries",Sides,1,3.56,Dine In,Noor
7/24/2026,07:11 PM,T-1857,"Greek Salad",Salads,2,18.00,Dine In,Noor
7/24/2026,07:11 PM,T-1857,"Lentil Soup",Starters,1,5.57,Dine In,Noor
7/24/2026,01:38 PM,T-1858,"Fresh Lemonade",Drinks,1,3.52,Dine In,Layla
7/24/2026,01:38 PM,T-1858,"Fresh Lemonade",Drinks,1,3.56,Dine In,Layla
7/24/2026,01:38 PM,T-1858,"Falafel Wrap",Wraps,1,9.69,Dine In,Layla
7/24/2026,07:06 PM,T-1859,"Beef Shawarma Plate",Plates,1,15.43,Delivery,Chris
7/24/2026,07:06 PM,T-1859,"Turkish Coffee",Drinks,1,3.22,Delivery,Chris
7/24/2026,10:46 PM,T-1860,"Chicken Shawarma Plate",Plates,1,14.51,Dine In,Layla
7/24/2026,10:46 PM,T-1860,"Turkish Coffee",Drinks,1,3.31,Dine In,Layla
7/24/2026,10:46 PM,T-1860,"Knafeh",Desserts,1,6.01,Dine In,Layla
7/24/2026,04:19 PM,T-1861,"Mixed Grill",Plates,1,18.73,Delivery,Noor
7/24/2026,07:40 PM,T-1862,"Mint Tea",Drinks,2,5.60,Takeout,Amina
7/24/2026,07:40 PM,T-1862,"Lamb Wrap",Wraps,1,11.41,Takeout,Amina
7/24/2026,07:40 PM,T-1862,"Chicken Wrap",Wraps,2,20.97,Takeout,Amina
7/24/2026,05:32 PM,T-1863,"Chicken Wrap",Wraps,2,21.20,Dine In,Chris
7/24/2026,05:32 PM,T-1863,"Greek Salad",Salads,1,9.14,Dine In,Chris
7/24/2026,05:32 PM,T-1863,"Fresh Lemonade",Drinks,1,3.54,Dine In,Chris
7/24/2026,01:20 PM,T-1864,"Chicken Wrap",Wraps,1,10.43,Dine In,Chris
7/24/2026,01:20 PM,T-1864,"Side Rice",Sides,1,3.01,Dine In,Chris
7/24/2026,05:08 PM,T-1865,"Beef Shawarma Plate",Plates,2,30.60,Takeout,Omar
7/24/2026,12:04 PM,T-1866,"Chicken Wrap",Wraps,2,21.09,Takeout,Omar
7/24/2026,12:04 PM,T-1866,"Mixed Grill",Plates,1,19.15,Takeout,Omar
7/24/2026,12:34 PM,T-1867,"Chicken Shawarma Plate",Plates,1,14.79,Delivery,Amina
7/24/2026,12:34 PM,T-1867,"Chicken Shawarma Plate",Plates,1,14.66,Delivery,Amina
7/24/2026,12:21 PM,T-1868,"Hummus",Starters,1,6.58,Takeout,Chris
7/24/2026,12:21 PM,T-1868,"Lamb Wrap",Wraps,2,22.66,Takeout,Chris
7/24/2026,12:21 PM,T-1868,"Chicken Shawarma Plate",Plates,1,14.61,Takeout,Chris
7/24/2026,07:47 PM,T-1869,"Kids Nuggets",Kids,1,7.43,Dine In,Chris
7/24/2026,07:47 PM,T-1869,"Lamb Wrap",Wraps,1,11.65,Dine In,Chris
7/24/2026,12:25 PM,T-1870,"Baklava",Desserts,2,9.14,Takeout,Omar
7/24/2026,12:25 PM,T-1870,"Fattoush Salad",Salads,1,8.34,Takeout,Omar
7/24/2026,07:59 PM,T-1871,"Hummus",Starters,1,6.54,Takeout,Amina
7/24/2026,07:59 PM,T-1871,"Falafel Wrap",Wraps,1,9.56,Takeout,Amina
7/24/2026,07:59 PM,T-1871,"Chicken Wrap",Wraps,1,10.38,Takeout,Amina
7/24/2026,07:59 PM,T-1871,"Chicken Wrap",Wraps,1,10.68,Takeout,Amina
7/24/2026,07:38 PM,T-1872,"Hummus",Starters,1,6.58,Dine In,Omar
7/24/2026,07:38 PM,T-1872,"Fattoush Salad",Salads,1,8.46,Dine In,Omar
7/24/2026,07:38 PM,T-1872,"Mint Tea",Drinks,1,2.75,Dine In,Omar
7/25/2026,12:34 PM,T-1873,"Greek Salad",Salads,1,9.06,Dine In,Chris
7/25/2026,12:34 PM,T-1873,"Chicken Wrap",Wraps,1,10.44,Dine In,Chris
7/25/2026,07:46 PM,T-1874,"Falafel Wrap",Wraps,1,9.33,Delivery,Noor
7/25/2026,07:46 PM,T-1874,"Baklava",Desserts,1,4.52,Delivery,Noor
7/25/2026,12:40 PM,T-1875,"Chicken Shawarma Plate",Plates,1,14.35,Delivery,Layla
7/25/2026,12:40 PM,T-1875,"Baba Ganoush",Starters,1,6.49,Delivery,Layla
7/25/2026,12:40 PM,T-1875,"Chicken Shawarma Plate",Plates,1,14.37,Delivery,Layla
7/25/2026,09:40 PM,T-1876,"Side Fries",Sides,2,7.04,Dine In,Omar
7/25/2026,09:40 PM,T-1876,"Baba Ganoush",Starters,1,6.42,Dine In,Omar
7/25/2026,07:40 PM,T-1877,"Lamb Wrap",Wraps,1,11.48,Delivery,Amina
7/25/2026,07:40 PM,T-1877,"Fattoush Salad",Salads,1,8.35,Delivery,Amina
7/25/2026,07:40 PM,T-1877,"Lamb Wrap",Wraps,2,22.75,Delivery,Amina
7/25/2026,07:40 PM,T-1877,"Fresh Lemonade",Drinks,1,3.53,Delivery,Amina
7/25/2026,12:49 PM,T-1878,"Baba Ganoush",Starters,1,6.48,Dine In,Noor
7/25/2026,12:31 PM,T-1879,"Baklava",Desserts,1,4.43,Takeout,Omar
7/25/2026,12:31 PM,T-1879,"Falafel Wrap",Wraps,1,9.68,Takeout,Omar
7/25/2026,10:34 PM,T-1880,"Hummus",Starters,1,6.41,Dine In,Layla
7/25/2026,07:53 PM,T-1881,"Baba Ganoush",Starters,2,12.85,Takeout,Noor
7/25/2026,07:53 PM,T-1881,"Hummus",Starters,1,6.42,Takeout,Noor
7/25/2026,07:36 PM,T-1882,"Mixed Grill",Plates,1,19.10,Dine In,Omar
7/25/2026,07:36 PM,T-1882,"Falafel Wrap",Wraps,2,19.07,Dine In,Omar
7/25/2026,07:36 PM,T-1882,"Lamb Wrap",Wraps,2,22.92,Dine In,Omar
7/25/2026,11:20 AM,T-1883,"Chicken Shawarma Plate",Plates,1,14.31,Dine In,Omar
7/25/2026,12:51 PM,T-1884,"Side Fries",Sides,1,3.44,Delivery,Omar
7/25/2026,02:49 PM,T-1885,"Chicken Shawarma Plate",Plates,1,14.64,Dine In,Layla
7/25/2026,02:49 PM,T-1885,"Chicken Wrap",Wraps,1,10.43,Dine In,Layla
7/25/2026,02:49 PM,T-1885,"Beef Shawarma Plate",Plates,1,15.57,Dine In,Layla
7/25/2026,07:23 PM,T-1886,"Falafel Wrap",Wraps,1,9.39,Dine In,Amina
7/25/2026,07:23 PM,T-1886,"Baklava",Desserts,2,9.07,Dine In,Amina
7/25/2026,07:23 PM,T-1886,"Side Rice",Sides,1,2.99,Dine In,Amina
7/25/2026,11:18 PM,T-1887,"Chicken Wrap",Wraps,1,10.48,Delivery,Amina
7/25/2026,11:18 PM,T-1887,"Side Rice",Sides,1,2.95,Delivery,Amina
7/25/2026,07:15 PM,T-1888,"Baba Ganoush",Starters,1,6.56,Delivery,Layla
7/25/2026,07:15 PM,T-1888,"Chicken Shawarma Plate",Plates,1,14.34,Delivery,Layla
7/25/2026,01:00 PM,T-1889,"Mixed Grill",Plates,2,37.58,Dine In,Amina
7/25/2026,08:01 PM,T-1890,"Side Rice",Sides,1,3.01,Dine In,Layla
7/25/2026,08:01 PM,T-1890,"Knafeh",Desserts,1,5.99,Dine In,Layla
7/25/2026,07:19 PM,T-1891,"Chicken Shawarma Plate",Plates,1,14.57,Dine In,Omar
7/25/2026,07:19 PM,T-1891,"Chicken Shawarma Plate",Plates,1,14.23,Dine In,Omar
7/25/2026,07:19 PM,T-1891,"Baklava",Desserts,1,4.42,Dine In,Omar
7/25/2026,12:50 PM,T-1892,"Chicken Shawarma Plate",Plates,1,14.71,Dine In,Chris
7/25/2026,12:50 PM,T-1892,"Mint Tea",Drinks,1,2.70,Dine In,Chris
7/25/2026,05:00 PM,T-1893,"Chicken Shawarma Plate",Plates,1,14.21,Dine In,Noor
7/25/2026,05:00 PM,T-1893,"Baba Ganoush",Starters,2,12.99,Dine In,Noor
7/25/2026,05:00 PM,T-1893,"Baklava",Desserts,1,4.43,Dine In,Noor
7/25/2026,06:46 PM,T-1894,"Fresh Lemonade",Drinks,1,3.44,Delivery,Amina
7/25/2026,06:46 PM,T-1894,"Chicken Wrap",Wraps,1,10.47,Delivery,Amina
7/25/2026,06:46 PM,T-1894,"Mixed Grill",Plates,1,18.65,Delivery,Amina
7/25/2026,05:01 PM,T-1895,"Lentil Soup",Starters,1,5.47,Dine In,Layla
7/25/2026,05:01 PM,T-1895,"Lamb Wrap",Wraps,1,11.69,Dine In,Layla
7/25/2026,05:01 PM,T-1895,"Fresh Lemonade",Drinks,2,7.03,Dine In,Layla
7/25/2026,05:01 PM,T-1895,"Fresh Lemonade",Drinks,1,3.50,Dine In,Layla
7/25/2026,07:40 PM,T-1896,"Chicken Wrap",Wraps,1,10.57,Takeout,Omar
7/25/2026,07:40 PM,T-1896,"Chicken Shawarma Plate",Plates,1,14.46,Takeout,Omar
7/25/2026,07:40 PM,T-1896,"Baba Ganoush",Starters,1,6.44,Takeout,Omar
7/25/2026,07:55 PM,T-1897,"Side Fries",Sides,1,3.49,Takeout,Chris
7/25/2026,07:55 PM,T-1897,"Beef Shawarma Plate",Plates,1,15.75,Takeout,Chris
7/25/2026,07:55 PM,T-1897,"Chicken Shawarma Plate",Plates,1,14.65,Takeout,Chris
7/25/2026,07:55 PM,T-1897,"Beef Shawarma Plate",Plates,1,15.46,Takeout,Chris
7/25/2026,09:51 PM,T-1898,"Greek Salad",Salads,1,9.01,Delivery,Omar
7/25/2026,09:51 PM,T-1898,"Side Rice",Sides,1,2.97,Delivery,Omar
7/25/2026,06:22 PM,T-1899,"Falafel Wrap",Wraps,1,9.59,Delivery,Amina
7/25/2026,12:53 PM,T-1900,"Mixed Grill",Plates,2,37.24,Delivery,Noor
7/25/2026,12:53 PM,T-1900,"Turkish Coffee",Drinks,2,6.55,Delivery,Noor
7/25/2026,12:53 PM,T-1900,"Side Fries",Sides,1,3.47,Delivery,Noor
7/25/2026,12:53 PM,T-1900,"Side Rice",Sides,1,2.97,Delivery,Noor
7/25/2026,07:35 PM,T-1901,"Kids Nuggets",Kids,1,7.59,Delivery,Omar
7/25/2026,11:44 AM,T-1902,"Fattoush Salad",Salads,1,8.56,Delivery,Omar
7/25/2026,11:44 AM,T-1902,"Mint Tea",Drinks,1,2.72,Delivery,Omar
7/25/2026,03:28 PM,T-1903,"Chicken Wrap",Wraps,1,10.30,Delivery,Layla
7/25/2026,03:28 PM,T-1903,"Baba Ganoush",Starters,1,6.51,Delivery,Layla
7/25/2026,01:05 PM,T-1904,"Side Rice",Sides,1,2.97,Takeout,Noor
7/25/2026,01:05 PM,T-1904,"Falafel Wrap",Wraps,1,9.55,Takeout,Noor
7/25/2026,08:59 PM,T-1905,"Beef Shawarma Plate",Plates,2,30.53,Delivery,Noor
7/25/2026,10:39 PM,T-1906,"Baklava",Desserts,1,4.53,Delivery,Noor
7/25/2026,10:39 PM,T-1906,"Kids Nuggets",Kids,1,7.42,Delivery,Noor
7/25/2026,10:39 PM,T-1906,"Chicken Wrap",Wraps,1,10.65,Delivery,Noor
7/25/2026,07:37 PM,T-1907,"Lentil Soup",Starters,1,5.51,Delivery,Noor
7/25/2026,07:37 PM,T-1907,"Chicken Wrap",Wraps,1,10.40,Delivery,Noor
7/25/2026,07:37 PM,T-1907,"Mint Tea",Drinks,1,2.76,Delivery,Noor
7/25/2026,12:23 PM,T-1908,"Chicken Wrap",Wraps,1,10.56,Delivery,Layla
7/25/2026,12:23 PM,T-1908,"Side Rice",Sides,1,3.06,Delivery,Layla
7/25/2026,12:23 PM,T-1908,"Side Fries",Sides,1,3.55,Delivery,Layla
7/25/2026,03:43 PM,T-1909,"Chicken Shawarma Plate",Plates,1,14.68,Dine In,Omar
7/25/2026,12:26 PM,T-1910,"Mint Tea",Drinks,2,5.42,Dine In,Noor
7/25/2026,12:26 PM,T-1910,"Baklava",Desserts,2,8.83,Dine In,Noor
7/25/2026,12:26 PM,T-1910,"Beef Shawarma Plate",Plates,1,15.48,Dine In,Noor
7/25/2026,12:26 PM,T-1910,"Hummus",Starters,1,6.45,Dine In,Noor
7/25/2026,12:19 PM,T-1911,"Chicken Shawarma Plate",Plates,1,14.74,Dine In,Amina
7/25/2026,12:19 PM,T-1911,"Baklava",Desserts,1,4.42,Dine In,Amina
7/26/2026,05:35 PM,T-1912,"Hummus",Starters,1,6.61,Dine In,Amina
7/26/2026,05:35 PM,T-1912,"Greek Salad",Salads,1,8.91,Dine In,Amina
7/26/2026,11:13 AM,T-1913,"Greek Salad",Salads,1,9.09,Delivery,Noor
7/26/2026,11:13 AM,T-1913,"Kids Nuggets",Kids,1,7.60,Delivery,Noor
7/26/2026,11:13 AM,T-1913,"Lamb Wrap",Wraps,1,11.65,Delivery,Noor
7/26/2026,07:17 PM,T-1914,"Lamb Wrap",Wraps,2,23.33,Delivery,Chris
7/26/2026,07:17 PM,T-1914,"Greek Salad",Salads,1,8.95,Delivery,Chris
7/26/2026,07:17 PM,T-1914,"Side Fries",Sides,1,3.53,Delivery,Chris
7/26/2026,07:17 PM,T-1914,"Baba Ganoush",Starters,1,6.51,Delivery,Chris
7/26/2026,06:24 PM,T-1915,"Chicken Shawarma Plate",Plates,1,14.38,Takeout,Noor
7/26/2026,06:24 PM,T-1915,"Hummus",Starters,1,6.63,Takeout,Noor
7/26/2026,06:24 PM,T-1915,"Side Fries",Sides,1,3.51,Takeout,Noor
7/26/2026,01:44 PM,T-1916,"Falafel Wrap",Wraps,1,9.54,Delivery,Noor
7/26/2026,01:44 PM,T-1916,"Mint Tea",Drinks,1,2.71,Delivery,Noor
7/26/2026,01:44 PM,T-1916,"Hummus",Starters,1,6.48,Delivery,Noor
7/26/2026,04:19 PM,T-1917,"Side Fries",Sides,1,3.55,Dine In,Omar
7/26/2026,04:19 PM,T-1917,"Turkish Coffee",Drinks,1,3.23,Dine In,Omar
7/26/2026,08:41 PM,T-1918,"Side Rice",Sides,1,3.03,Takeout,Noor
7/26/2026,08:41 PM,T-1918,"Fresh Lemonade",Drinks,1,3.50,Takeout,Noor
7/26/2026,08:41 PM,T-1918,"Fattoush Salad",Salads,1,8.49,Takeout,Noor
7/26/2026,08:41 PM,T-1918,"Falafel Wrap",Wraps,1,9.47,Takeout,Noor
7/26/2026,12:19 PM,T-1919,"Turkish Coffee",Drinks,1,3.29,Dine In,Omar
7/26/2026,12:19 PM,T-1919,"Falafel Wrap",Wraps,1,9.45,Dine In,Omar
7/26/2026,07:33 PM,T-1920,"Mixed Grill",Plates,1,18.88,Dine In,Layla
7/26/2026,07:33 PM,T-1920,"Turkish Coffee",Drinks,1,3.26,Dine In,Layla
7/26/2026,07:33 PM,T-1920,"Greek Salad",Salads,1,8.99,Dine In,Layla
7/26/2026,12:52 PM,T-1921,"Side Fries",Sides,1,3.52,Delivery,Chris
7/26/2026,07:10 PM,T-1922,"Beef Shawarma Plate",Plates,1,15.36,Delivery,Omar
7/26/2026,01:39 PM,T-1923,"Fattoush Salad",Salads,1,8.53,Dine In,Noor
7/26/2026,01:39 PM,T-1923,"Lentil Soup",Starters,1,5.47,Dine In,Noor
7/26/2026,01:39 PM,T-1923,"Falafel Wrap",Wraps,1,9.53,Dine In,Noor
7/26/2026,12:49 PM,T-1924,"Beef Shawarma Plate",Plates,1,15.41,Delivery,Layla
7/26/2026,08:44 PM,T-1925,"Beef Shawarma Plate",Plates,2,31.39,Takeout,Noor
7/26/2026,08:44 PM,T-1925,"Falafel Wrap",Wraps,1,9.54,Takeout,Noor
7/26/2026,12:35 PM,T-1926,"Side Rice",Sides,1,3.05,Delivery,Chris
7/26/2026,08:08 PM,T-1927,"Lentil Soup",Starters,1,5.43,Delivery,Omar
7/26/2026,08:08 PM,T-1927,"Baba Ganoush",Starters,1,6.61,Delivery,Omar
7/26/2026,08:08 PM,T-1927,"Hummus",Starters,1,6.60,Delivery,Omar
7/26/2026,08:08 PM,T-1927,"Mixed Grill",Plates,1,19.12,Delivery,Omar
7/26/2026,02:51 PM,T-1928,"Kids Nuggets",Kids,1,7.36,Takeout,Noor
7/26/2026,12:42 PM,T-1929,"Baklava",Desserts,1,4.55,Dine In,Noor
7/26/2026,12:42 PM,T-1929,"Falafel Wrap",Wraps,1,9.64,Dine In,Noor
7/26/2026,12:42 PM,T-1929,"Baklava",Desserts,2,8.91,Dine In,Noor
7/26/2026,11:56 AM,T-1930,"Falafel Wrap",Wraps,1,9.37,Dine In,Amina
7/26/2026,11:56 AM,T-1930,"Chicken Shawarma Plate",Plates,1,14.26,Dine In,Amina
7/26/2026,11:56 AM,T-1930,"Beef Shawarma Plate",Plates,1,15.81,Dine In,Amina
7/26/2026,07:13 PM,T-1931,"Hummus",Starters,1,6.45,Delivery,Layla
7/26/2026,07:13 PM,T-1931,"Chicken Wrap",Wraps,1,10.33,Delivery,Layla
7/26/2026,02:49 PM,T-1932,"Chicken Wrap",Wraps,1,10.38,Delivery,Noor
7/26/2026,02:49 PM,T-1932,"Greek Salad",Salads,1,8.94,Delivery,Noor
7/26/2026,09:42 PM,T-1933,"Chicken Wrap",Wraps,1,10.44,Dine In,Chris
7/26/2026,06:03 PM,T-1934,"Baklava",Desserts,1,4.50,Dine In,Layla
7/26/2026,06:03 PM,T-1934,"Fresh Lemonade",Drinks,1,3.51,Dine In,Layla
7/26/2026,06:03 PM,T-1934,"Greek Salad",Salads,1,9.17,Dine In,Layla
7/26/2026,06:03 PM,T-1934,"Beef Shawarma Plate",Plates,1,15.41,Dine In,Layla
7/26/2026,05:08 PM,T-1935,"Beef Shawarma Plate",Plates,1,15.78,Dine In,Amina
7/26/2026,12:37 PM,T-1936,"Beef Shawarma Plate",Plates,1,15.46,Takeout,Layla
7/26/2026,12:37 PM,T-1936,"Lentil Soup",Starters,1,5.49,Takeout,Layla
7/26/2026,08:56 PM,T-1937,"Chicken Wrap",Wraps,1,10.55,Dine In,Amina
7/26/2026,12:29 PM,T-1938,"Side Fries",Sides,2,7.07,Dine In,Chris
7/26/2026,12:29 PM,T-1938,"Hummus",Starters,1,6.41,Dine In,Chris
7/26/2026,12:57 PM,T-1939,"Hummus",Starters,1,6.47,Takeout,Omar
7/27/2026,11:43 AM,T-1940,"Kids Nuggets",Kids,1,7.51,Takeout,Layla
7/27/2026,11:43 AM,T-1940,"Beef Shawarma Plate",Plates,1,15.36,Takeout,Layla
7/27/2026,01:53 PM,T-1941,"Side Fries",Sides,1,3.54,Takeout,Noor
7/27/2026,01:53 PM,T-1941,"Chicken Shawarma Plate",Plates,1,14.29,Takeout,Noor
